order_id,customer_id,customer_age,email,region,category,product_name,quantity,unit_price,discount,total_amount,payment_method,status,rating,sale_date
ORD-01939,CUST-3969,54,user1939@example.com,Central,Toys,Toys Item 489,2,20.52,0.13,35.7,paypal,cancelled,2.3,2023-08-31
ORD-01017,CUST-3463,18,user1017@example.com,North,Food,Food Item 268,3,992.18,0.2,2381.23,debit_card,completed,2.8,2023-12-12
ORD-00477,CUST-4829,35,user477@example.com,North,Books,Books Item 138,16,511.07,0.15,6950.55,crypto,completed,2.6,2023-11-02
ORD-00128,CUST-1049,21,user128@example.com,South,Toys,Toys Item 297,2,456.16,0.15,775.47,credit_card,completed,2.2,2023-02-16
ORD-01934,CUST-5185,40,user1934@example.com,South,Home,Home Item 256,11,343.08,0.19,3056.84,bank_transfer,completed,2.6,2023-01-12
ORD-02017,CUST-8059,56,user2017@example.com,Central,Sports,Sports Item 86,15,137.99,0.08,1904.26,credit_card,refunded,4.6,2023-09-04
ORD-01528,CUST-7526,35,user1528@example.com,Central,Sports,Sports Item 56,6,216.53,0.15,1104.3,paypal,cancelled,2.2,2023-03-14
ORD-01396,CUST-9849,54,user1396@example.com,West,Clothing,Clothing Item 330,7,304.01,0.01,2106.79,paypal,refunded,3.5,2023-10-16
ORD-01122,CUST-1718,32,user1122@example.com,North,Food,Food Item 237,14,85.47,0.26,885.47,credit_card,refunded,2.8,2023-06-11
ORD-02121,CUST-4057,43,user2121@example.com,Central,Sports,Sports Item 64,14,620.17,0.15,7380.02,debit_card,refunded,3.2,2023-12-26
ORD-01429,CUST-9606,29,user1429@example.com,South,Electronics,Electronics Item 456,3,426.16,0.06,1201.77,crypto,completed,1.8,2023-05-09
ORD-01028,CUST-8884,25,user1028@example.com,Central,Sports,Sports Item 248,9,228.08,0.06,1929.56,debit_card,completed,4.3,2023-12-15
ORD-00532,CUST-2456,50,user532@example.com,North,Books,Books Item 326,14,169.99,0.13,2070.48,crypto,cancelled,2.5,2023-09-23
ORD-02146,CUST-8475,38,user2146@example.com,South,Toys,Toys Item 144,8,43.64,0.11,310.72,credit_card,completed,4.7,2023-05-23
ORD-00006,CUST-8019,47,user6@example.com,Central,Home,Home Item 205,7,657.15,0.12,4048.04,paypal,pending,4.0,2023-10-18
ORD-01819,CUST-7633,54,user1819@example.com,West,Books,Books Item 66,17,854.42,0.2,11620.11,debit_card,pending,3.7,2023-12-02
ORD-00661,CUST-2763,22,user661@example.com,West,Clothing,Clothing Item 194,2,613.84,0.03,1190.85,debit_card,pending,3.5,2023-08-04
ORD-01925,CUST-7502,18,user1925@example.com,West,Beauty,Beauty Item 352,7,65.12,0.12,401.14,crypto,pending,2.6,2023-04-07
ORD-01422,CUST-6682,64,user1422@example.com,Central,Home,Home Item 226,7,682.48,0.02,4681.81,crypto,completed,3.0,2023-02-06
ORD-01353,CUST-5748,24,user1353@example.com,West,Books,Books Item 141,6,590.96,0.3,2482.03,credit_card,cancelled,1.2,2023-04-17
ORD-00125,CUST-5833,43,user125@example.com,East,Home,Home Item 315,8,66.81,0.04,513.1,debit_card,pending,4.6,2023-05-14
ORD-00153,CUST-1602,48,user153@example.com,East,Food,Food Item 360,14,790.12,0.02,10840.45,crypto,completed,4.7,2023-05-10
ORD-00576,CUST-7851,64,user576@example.com,Central,Toys,Toys Item 365,4,79.5,0.16,267.12,paypal,cancelled,3.1,2023-12-27
ORD-01485,CUST-2181,71,,East,Home,Home Item 483,15,839.75,0.12,11084.7,paypal,pending,4.3,2023-03-07
ORD-01651,CUST-7585,35,user1651@example.com,West,Books,Books Item 265,1,42.45,0.18,34.81,bank_transfer,refunded,2.8,2023-10-09
ORD-00405,CUST-4217,62,user405@example.com,North,Books,Books Item 17,10,129.72,0.04,1245.31,crypto,completed,1.1,2023-12-19
ORD-01357,CUST-8264,29,user1357@example.com,North,Food,Food Item 69,8,922.44,0.03,7158.13,bank_transfer,refunded,3.4,2023-03-28
ORD-02040,CUST-2395,64,user2040@example.com,Central,Home,Home Item 349,6,412.84,0.06,2328.42,credit_card,pending,2.3,2023-01-12
ORD-02193,CUST-9447,70,user2193@example.com,East,Electronics,Electronics Item 223,7,35.67,0.27,182.27,crypto,cancelled,3.5,2023-07-28
ORD-00048,CUST-1339,20,user48@example.com,East,Beauty,Beauty Item 296,9,502.96,0.15,3847.64,credit_card,pending,3.4,2023-12-25
ORD-02186,CUST-7187,54,user2186@example.com,West,Sports,Sports Item 132,7,929.41,0.18,5334.81,credit_card,refunded,4.1,2023-07-17
ORD-00693,CUST-8082,47,user693@example.com,West,Sports,Sports Item 135,19,429.37,0.13,7097.49,credit_card,pending,3.8,2023-04-15
ORD-02167,CUST-5149,26,user2167@example.com,East,Home,Home Item 375,10,654.95,0.11,5829.06,debit_card,refunded,2.0,2023-10-15
ORD-00172,CUST-3017,44,user172@example.com,Central,Food,Food Item 374,15,354.43,0.06,4997.46,bank_transfer,cancelled,1.9,2023-11-09
ORD-00613,CUST-2700,58,user613@example.com,North,Beauty,Beauty Item 333,13,288.6,0.2,3001.44,credit_card,refunded,4.7,2023-10-05
ORD-01175,CUST-8251,63,user1175@example.com,East,Clothing,Clothing Item 68,16,667.88,0.25,8014.56,debit_card,pending,2.0,2023-12-28
ORD-00084,CUST-7347,46,user84@example.com,West,Home,Home Item 397,3,507.02,0.05,1445.01,paypal,completed,3.4,2023-02-22
ORD-00351,CUST-2175,41,user351@example.com,North,Books,Books Item 74,6,477.49,0.06,2693.04,bank_transfer,refunded,5.0,2023-10-07
ORD-00350,CUST-6212,40,user350@example.com,West,Home,Home Item 208,18,968.05,0.0,17424.9,bank_transfer,refunded,1.1,2023-02-01
ORD-00033,CUST-1444,28,user33@example.com,North,Electronics,Electronics Item 330,13,339.45,0.2,3530.28,bank_transfer,pending,4.9,2023-09-06
ORD-01292,CUST-1145,52,user1292@example.com,Central,Toys,Toys Item 408,7,934.14,0.22,5100.4,paypal,cancelled,2.8,2023-03-13
ORD-00907,CUST-2059,32,user907@example.com,West,Home,Home Item 366,12,408.07,0.07,4554.06,credit_card,refunded,4.8,2023-04-22
ORD-01611,CUST-8544,53,user1611@example.com,West,Toys,Toys Item 399,8,820.99,0.05,6239.52,bank_transfer,completed,1.3,2023-01-28
ORD-00294,CUST-5049,71,,North,Toys,Toys Item 102,6,196.23,0.25,883.03,bank_transfer,completed,3.9,2023-02-06
ORD-02084,CUST-7983,75,user2084@example.com,Central,Toys,Toys Item 2,11,117.17,0.0,1288.87,paypal,refunded,3.7,2023-03-15
ORD-00814,CUST-1997,59,user814@example.com,Central,Clothing,Clothing Item 31,6,264.2,0.06,1490.09,paypal,completed,4.0,2023-09-13
ORD-01823,CUST-9743,63,user1823@example.com,South,Electronics,Electronics Item 454,8,151.6,0.23,933.86,bank_transfer,refunded,1.7,2023-05-21
ORD-01932,CUST-3920,50,user1932@example.com,Central,Beauty,Beauty Item 58,2,126.22,0.11,224.67,paypal,pending,2.1,2023-09-04
ORD-00254,CUST-6008,36,user254@example.com,Central,Toys,Toys Item 79,11,360.35,0.2,3171.08,crypto,cancelled,2.3,2023-10-25
ORD-01418,CUST-1718,36,user1418@example.com,East,Food,Food Item 147,15,352.07,0.24,4013.6,crypto,cancelled,2.1,2023-01-23
ORD-01366,CUST-4241,71,user1366@example.com,Central,Home,Home Item 223,10,773.84,0.11,6887.18,paypal,completed,3.3,2023-03-26
ORD-02129,CUST-7987,42,user2129@example.com,Central,Clothing,Clothing Item 11,18,173.41,0.28,2247.39,bank_transfer,completed,3.5,2023-04-23
ORD-00015,CUST-9701,65,user15@example.com,South,Toys,Toys Item 30,5,193.95,0.07,901.87,crypto,completed,1.2,2023-08-05
ORD-01877,CUST-1835,22,user1877@example.com,North,Food,Food Item 255,10,-5.0,0.2,3321.76,crypto,cancelled,3.3,2023-12-25
ORD-00278,CUST-3101,35,user278@example.com,North,Home,Home Item 270,16,898.62,0.26,10639.66,bank_transfer,refunded,4.7,2023-07-10
ORD-00843,CUST-3140,35,user843@example.com,Central,Books,Books Item 6,10,266.8,0.3,1867.6,crypto,completed,2.8,2023-11-29
ORD-01100,CUST-6006,52,user1100@example.com,North,Beauty,Beauty Item 19,20,994.35,0.29,14119.77,credit_card,completed,3.5,2023-01-17
ORD-00960,CUST-4069,38,user960@example.com,North,Food,Food Item 376,16,977.55,0.0,15640.8,paypal,refunded,2.7,2023-05-06
ORD-00887,CUST-2258,28,user887@example.com,South,Clothing,Clothing Item 247,17,493.64,0.27,6126.07,bank_transfer,pending,2.7,2023-10-27
ORD-01303,CUST-6207,53,user1303@example.com,North,Books,Books Item 384,10,494.35,0.04,4745.76,debit_card,refunded,5.0,2023-09-13
ORD-00227,CUST-6123,21,user227@example.com,West,Sports,Sports Item 379,8,459.46,0.29,2609.73,credit_card,completed,1.2,2023-02-21
ORD-01563,CUST-2003,53,user1563@example.com,South,Food,Food Item 164,15,182.87,0.23,2112.15,debit_card,cancelled,2.3,2023-04-15
ORD-01789,CUST-9970,53,user1789@example.com,West,Books,Books Item 345,1,678.62,0.03,658.26,debit_card,completed,1.6,2023-09-04
ORD-00822,CUST-1077,57,,South,Home,Home Item 338,3,715.46,0.15,1824.42,paypal,pending,1.8,2023-12-31
ORD-01977,CUST-7371,43,user1977@example.com,North,Books,Books Item 422,10,775.65,0.07,7213.54,debit_card,refunded,1.4,2023-05-16
ORD-01451,CUST-4725,35,user1451@example.com,North,Home,Home Item 289,17,602.46,0.23,7886.2,bank_transfer,refunded,2.9,2023-02-16
ORD-00055,CUST-2644,27,user55@example.com,West,Toys,Toys Item 52,13,389.14,0.2,4047.06,crypto,refunded,,2023-06-12
ORD-01433,CUST-8748,57,user1433@example.com,East,Books,Books Item 373,13,798.57,0.1,9343.27,credit_card,pending,3.5,2023-01-27
ORD-01498,CUST-2563,48,user1498@example.com,East,Toys,Toys Item 275,3,34.08,0.01,101.22,crypto,refunded,3.8,2023-12-22
ORD-00343,CUST-3159,66,user343@example.com,North,Toys,Toys Item 417,20,358.84,0.1,6459.12,bank_transfer,completed,4.9,2023-04-02
ORD-01419,CUST-4462,58,user1419@example.com,East,Sports,Sports Item 454,11,229.0,0.03,2443.43,paypal,cancelled,3.4,2023-12-22
ORD-01084,CUST-6348,23,user1084@example.com,Central,Electronics,Electronics Item 95,13,464.41,0.17,5010.98,bank_transfer,refunded,4.4,2023-10-07
ORD-01560,CUST-2097,39,user1560@example.com,Central,Clothing,Clothing Item 179,16,870.43,0.22,10862.97,bank_transfer,cancelled,2.5,2023-07-31
ORD-01991,CUST-2234,34,user1991@example.com,Central,Sports,Sports Item 256,4,941.71,0.27,2749.79,credit_card,cancelled,2.6,2023-07-27
ORD-01909,CUST-8549,43,user1909@example.com,North,Books,Books Item 164,7,459.74,0.25,2413.64,bank_transfer,cancelled,3.6,2023-07-07
ORD-01156,CUST-2449,47,user1156@example.com,East,Beauty,Beauty Item 496,12,13.49,0.19,131.12,debit_card,cancelled,2.5,2023-10-18
ORD-01517,CUST-3539,68,user1517@example.com,East,Food,Food Item 7,7,503.99,0.03,3422.09,crypto,cancelled,1.6,2023-07-28
ORD-01950,CUST-6037,53,user1950@example.com,West,Food,Food Item 389,18,433.22,0.27,5692.51,crypto,pending,3.6,2023-01-10
ORD-00203,CUST-8619,42,user203@example.com,East,Toys,Toys Item 116,16,895.39,0.08,13180.14,paypal,completed,2.5,2023-07-23
ORD-00229,CUST-8908,62,user229@example.com,Central,Toys,Toys Item 348,14,650.6,0.24,6922.38,bank_transfer,pending,4.4,2023-07-17
ORD-01650,CUST-6376,45,user1650@example.com,North,Electronics,Electronics Item 133,8,571.47,0.24,3474.54,bank_transfer,completed,3.4,2023-09-03
ORD-01690,CUST-5539,24,user1690@example.com,West,Food,Food Item 463,5,-5.0,0.01,4178.39,credit_card,completed,3.2,2023-08-02
ORD-00336,CUST-6434,71,user336@example.com,East,Home,Home Item 34,15,785.06,0.12,10362.79,debit_card,cancelled,3.7,2023-10-02
ORD-00419,CUST-4305,50,user419@example.com,West,Clothing,Clothing Item 326,16,104.56,0.2,1338.37,credit_card,pending,1.7,2023-10-21
ORD-00303,CUST-7802,30,user303@example.com,North,Books,Books Item 393,17,101.63,0.22,1347.61,crypto,cancelled,3.3,2023-02-09
ORD-01717,CUST-7950,63,user1717@example.com,West,Food,Food Item 206,17,316.03,0.2,4298.01,debit_card,cancelled,2.5,2023-12-25
ORD-01858,CUST-3437,33,user1858@example.com,North,Sports,Sports Item 21,14,793.24,0.1,9994.82,bank_transfer,completed,2.4,2023-02-08
ORD-00788,CUST-6284,18,user788@example.com,North,Electronics,Electronics Item 293,13,633.71,0.24,6261.05,bank_transfer,refunded,,2023-10-24
ORD-00924,CUST-7551,33,user924@example.com,West,Clothing,Clothing Item 291,5,557.23,0.25,2089.61,paypal,cancelled,1.4,2023-05-12
ORD-01888,CUST-3953,47,user1888@example.com,North,Sports,Sports Item 135,13,9.9,0.05,122.27,bank_transfer,completed,3.2,2023-08-17
ORD-00718,CUST-5504,24,user718@example.com,West,Toys,Toys Item 204,12,528.37,0.0,6340.44,credit_card,cancelled,3.0,2023-04-11
ORD-01967,CUST-5832,27,user1967@example.com,South,Home,Home Item 294,6,313.86,0.26,1393.54,bank_transfer,pending,4.0,2023-09-28
ORD-02134,CUST-7729,62,user2134@example.com,West,Clothing,Clothing Item 159,12,297.67,0.17,2964.79,paypal,completed,3.8,2023-06-17
ORD-01119,CUST-8700,35,user1119@example.com,South,Clothing,Clothing Item 258,13,223.46,0.21,2294.93,debit_card,cancelled,1.8,2023-01-26
ORD-00156,CUST-2885,24,user156@example.com,North,Home,Home Item 435,15,785.34,0.16,9895.28,paypal,completed,2.3,2023-06-09
ORD-01681,CUST-4010,33,user1681@example.com,Central,Home,Home Item 303,11,459.33,0.22,3941.05,credit_card,pending,5.0,2023-12-06
ORD-02168,CUST-3348,70,user2168@example.com,West,Clothing,Clothing Item 488,14,65.14,0.25,683.97,debit_card,cancelled,4.0,2023-01-23
ORD-00440,CUST-8653,46,user440@example.com,West,Toys,Toys Item 60,5,557.89,0.28,2008.4,bank_transfer,completed,1.9,2023-06-11
ORD-01963,CUST-4345,30,user1963@example.com,East,Electronics,Electronics Item 372,11,210.23,0.04,2220.03,debit_card,pending,3.4,2023-05-29
ORD-00768,CUST-4313,44,user768@example.com,South,Beauty,Beauty Item 339,14,10.64,0.28,107.25,paypal,cancelled,4.9,2023-10-16
ORD-00052,CUST-9337,25,user52@example.com,East,Electronics,Electronics Item 213,18,410.95,0.07,6879.3,bank_transfer,refunded,4.3,2023-06-09
ORD-01711,CUST-8992,41,user1711@example.com,East,Clothing,Clothing Item 49,9,695.76,0.15,5322.56,bank_transfer,cancelled,2.6,2023-12-06
ORD-00780,CUST-2639,25,user780@example.com,East,Books,Books Item 185,3,800.78,0.11,2138.08,paypal,completed,,2023-04-08
ORD-00232,CUST-8521,35,user232@example.com,West,Food,Food Item 411,3,752.67,0.1,2032.21,crypto,refunded,3.6,2023-09-11
ORD-01390,CUST-8595,27,user1390@example.com,Central,Books,Books Item 398,17,372.59,0.28,4560.5,crypto,refunded,1.9,2023-09-13
ORD-00420,CUST-2102,57,user420@example.com,Central,Sports,Sports Item 411,2,300.83,0.17,499.38,crypto,refunded,4.4,2023-05-28
ORD-02162,CUST-3084,46,user2162@example.com,Central,Clothing,Clothing Item 189,18,278.83,0.25,3764.2,credit_card,completed,2.3,2023-12-26
ORD-00234,CUST-4633,67,user234@example.com,North,Home,Home Item 175,2,817.5,0.25,1226.25,paypal,cancelled,3.6,2023-06-24
ORD-02138,CUST-4909,49,user2138@example.com,North,Toys,Toys Item 460,11,948.24,0.13,9074.66,credit_card,refunded,1.4,2023-03-24
ORD-01412,CUST-1929,48,user1412@example.com,Central,Electronics,Electronics Item 348,11,229.76,0.27,1844.97,debit_card,pending,3.8,2023-03-17
ORD-00580,CUST-5831,38,user580@example.com,East,Clothing,Clothing Item 30,1,650.4,0.19,526.82,credit_card,cancelled,3.2,2023-04-18
ORD-02115,CUST-6856,68,user2115@example.com,North,Toys,Toys Item 201,2,722.13,0.02,1415.37,debit_card,cancelled,4.4,2023-05-13
ORD-01652,CUST-1843,72,user1652@example.com,North,Sports,Sports Item 434,15,21.32,0.21,252.64,paypal,refunded,,2023-08-19
ORD-00020,CUST-3442,65,user20@example.com,Central,Electronics,Electronics Item 19,11,772.26,0.19,6880.84,paypal,pending,3.2,2023-01-23
ORD-01487,CUST-1312,48,user1487@example.com,North,Clothing,Clothing Item 441,4,292.83,0.05,1112.75,bank_transfer,refunded,2.0,2023-05-28
ORD-00487,CUST-4225,19,user487@example.com,South,Electronics,Electronics Item 169,13,198.63,0.02,2530.55,paypal,completed,3.8,2023-06-11
ORD-01277,CUST-1823,21,user1277@example.com,West,Books,Books Item 7,6,422.12,0.03,2456.74,debit_card,refunded,3.1,2023-12-22
ORD-00096,CUST-1599,20,user96@example.com,South,Toys,Toys Item 147,2,296.97,0.01,588.0,paypal,completed,2.6,2023-02-02
ORD-00110,CUST-1828,23,user110@example.com,East,Toys,Toys Item 254,17,469.48,0.26,5906.06,crypto,refunded,4.9,2023-03-23
ORD-01880,CUST-2851,66,user1880@example.com,East,Food,Food Item 399,12,155.59,0.2,1493.66,debit_card,refunded,1.7,2023-05-11
ORD-01624,CUST-7361,65,user1624@example.com,East,Sports,Sports Item 194,17,230.63,0.18,3214.98,crypto,refunded,2.7,2023-04-06
ORD-00382,CUST-7662,70,user382@example.com,South,Electronics,Electronics Item 68,14,533.46,0.14,6422.86,paypal,cancelled,1.3,2023-09-16
ORD-01092,CUST-2103,74,user1092@example.com,West,Food,Food Item 15,10,185.14,0.23,1425.58,credit_card,completed,2.2,2023-03-31
ORD-00289,CUST-6634,44,user289@example.com,East,Toys,Toys Item 241,18,230.99,0.03,4033.09,crypto,completed,1.0,2023-06-27
ORD-00989,CUST-2783,37,user989@example.com,Central,Home,Home Item 150,20,793.11,0.04,15227.71,debit_card,pending,4.5,2023-07-20
ORD-00274,CUST-8923,74,user274@example.com,South,Sports,Sports Item 388,11,947.27,0.24,7919.18,paypal,refunded,2.0,2023-09-15
ORD-00023,CUST-5573,32,user23@example.com,East,Books,Books Item 329,15,352.91,0.25,3970.24,crypto,refunded,2.3,2023-04-24
ORD-00927,CUST-1841,45,user927@example.com,North,Clothing,Clothing Item 242,3,86.9,0.22,203.35,debit_card,completed,4.9,2023-02-12
ORD-01132,CUST-8211,29,user1132@example.com,Central,Electronics,Electronics Item 174,3,322.91,0.1,871.86,credit_card,refunded,4.2,2023-12-25
ORD-00120,CUST-3587,39,user120@example.com,West,Electronics,Electronics Item 335,17,-5.0,0.07,3629.03,bank_transfer,refunded,4.1,2023-05-05
ORD-01283,CUST-8308,27,user1283@example.com,West,Home,Home Item 453,6,218.6,0.18,1075.51,debit_card,refunded,3.7,2023-03-15
ORD-00953,CUST-9153,35,user953@example.com,North,Food,Food Item 59,13,973.84,0.12,11140.73,bank_transfer,pending,1.5,2023-06-26
ORD-01342,CUST-5244,41,user1342@example.com,Central,Food,Food Item 294,20,51.22,0.06,962.94,credit_card,pending,4.5,2023-10-17
ORD-00237,CUST-9259,29,user237@example.com,West,Toys,Toys Item 215,17,782.17,0.27,9706.73,crypto,pending,2.5,2023-10-27
ORD-01655,CUST-4757,35,user1655@example.com,West,Beauty,Beauty Item 176,19,519.53,0.01,9772.36,paypal,completed,3.6,2023-11-09
ORD-00892,CUST-8843,38,user892@example.com,South,Sports,Sports Item 51,19,532.86,0.09,9213.15,debit_card,refunded,4.2,2023-02-27
ORD-00624,CUST-4372,63,user624@example.com,West,Beauty,Beauty Item 222,7,253.84,0.06,1670.27,bank_transfer,refunded,3.3,2023-09-20
ORD-01010,CUST-4585,75,user1010@example.com,West,Toys,Toys Item 122,18,927.52,0.14,14358.01,crypto,cancelled,1.3,2023-02-25
ORD-01662,CUST-9001,43,user1662@example.com,West,Beauty,Beauty Item 136,6,676.82,0.27,2964.47,bank_transfer,cancelled,1.2,2023-08-25
ORD-01739,CUST-8392,32,user1739@example.com,East,Books,Books Item 468,3,640.85,0.14,1653.39,bank_transfer,cancelled,4.2,2023-12-13
ORD-00149,CUST-9123,45,user149@example.com,Central,Food,Food Item 316,9,304.62,0.15,2330.34,debit_card,refunded,4.1,2023-03-28
ORD-00764,CUST-8209,37,user764@example.com,North,Food,Food Item 388,11,509.75,0.15,4766.16,debit_card,refunded,2.4,2023-09-10
ORD-00233,CUST-5990,19,user233@example.com,Central,Toys,Toys Item 288,15,-5.0,0.29,3402.46,debit_card,refunded,3.2,2023-02-15
ORD-02082,CUST-1708,36,user2082@example.com,South,Food,Food Item 114,2,287.0,0.02,562.52,debit_card,refunded,2.7,2023-05-03
ORD-01046,CUST-2614,53,user1046@example.com,South,Books,Books Item 407,16,709.37,0.25,8512.44,paypal,refunded,1.5,2023-02-27
ORD-01813,CUST-3037,23,user1813@example.com,West,Food,Food Item 470,16,660.55,0.12,9300.54,crypto,refunded,4.7,2023-11-15
ORD-02013,CUST-2925,26,user2013@example.com,South,Sports,Sports Item 86,7,459.06,0.29,2281.53,debit_card,pending,4.5,2023-09-13
ORD-00489,CUST-2015,21,user489@example.com,West,Toys,Toys Item 29,4,627.22,0.17,2082.37,paypal,refunded,4.6,2023-11-04
ORD-01556,CUST-9559,43,user1556@example.com,North,Clothing,Clothing Item 141,2,285.43,0.08,525.19,crypto,pending,1.3,2023-05-11
ORD-01577,CUST-1808,74,user1577@example.com,East,Books,Books Item 362,11,700.52,0.08,7089.26,debit_card,refunded,3.5,2023-03-30
ORD-01639,CUST-4708,30,user1639@example.com,East,Clothing,Clothing Item 500,3,877.95,0.06,2475.82,credit_card,pending,2.9,2023-07-25
ORD-02034,CUST-5533,33,user2034@example.com,North,Home,Home Item 244,13,582.44,0.06,7117.42,debit_card,refunded,4.9,2023-10-01
ORD-01599,CUST-2288,32,user1599@example.com,North,Toys,Toys Item 58,20,268.5,0.21,4242.3,debit_card,pending,3.5,2023-03-13
ORD-00702,CUST-9627,64,user702@example.com,North,Sports,Sports Item 257,6,911.09,0.1,4919.89,bank_transfer,refunded,,2023-04-28
ORD-00771,CUST-5774,46,user771@example.com,North,Food,Food Item 72,5,591.85,0.17,2456.18,credit_card,cancelled,4.1,2023-07-31
ORD-00949,CUST-2305,32,user949@example.com,Central,Home,Home Item 479,4,186.7,0.06,701.99,crypto,cancelled,4.0,2023-06-20
ORD-01561,CUST-7556,33,user1561@example.com,South,Food,Food Item 49,18,372.77,0.11,5971.78,bank_transfer,refunded,4.0,2023-08-14
ORD-01309,CUST-1716,43,user1309@example.com,South,Sports,Sports Item 47,19,802.36,0.16,12805.67,debit_card,cancelled,2.4,2023-02-03
ORD-01192,CUST-6377,51,user1192@example.com,Central,Books,Books Item 216,19,881.5,0.26,12393.89,debit_card,refunded,3.8,2023-05-26
